gene_name,gene_id
S100A11,ENSG00000163191
S100A11P1,ENSG00000237632
S100A11P2,ENSG00000236592
S100A12,ENSG00000163221
S100A13,ENSG00000189171
S100A14,ENSG00000189334
S100A16,ENSG00000188643
S100A2,ENSG00000196754
S100A3,ENSG00000188015
S100A4,ENSG00000196154
S100A5,ENSG00000196420
S100A6,ENSG00000197956
S100A7,ENSG00000143556
S100A7A,ENSG00000184330
S100A7L2,ENSG00000197364
S100A8,ENSG00000143546
S100A9,ENSG00000163220
S100B,ENSG00000160307
S100G,ENSG00000169906
S100P,ENSG00000163993
S100PBP,ENSG00000116497
S100Z,ENSG00000171643
S1PR1,ENSG00000170989
S1PR2,ENSG00000267534
S1PR3,ENSG00000213694
S1PR4,ENSG00000125910
S1PR5,ENSG00000180739
SAA1,ENSG00000173432
SAA2,ENSG00000134339
SAA2_SAA4,ENSG00000255071
SAA3P,ENSG00000166787
SAA4,ENSG00000148965
SAAL1,ENSG00000166788
SAC3D1,ENSG00000168061
SACM1L,ENSG00000211456
SACS,ENSG00000151835
SACS_AS1,ENSG00000229558
SAE1,ENSG00000142230
SAFB,ENSG00000160633
SAFB2,ENSG00000130254
SAG,ENSG00000130561
SAGE1,ENSG00000181433
SALL1,ENSG00000103449
SALL1P1,ENSG00000227391
SALL2,ENSG00000165821
SALL3,ENSG00000256463
SALL4,ENSG00000101115
SALL4P1,ENSG00000250308
SALL4P2,ENSG00000238040
SALL4P5,ENSG00000231915
SALL4P6,ENSG00000231280
SALL4P7,ENSG00000258692
SAMD1,ENSG00000141858
SAMD10,ENSG00000130590
SAMD11,ENSG00000187634
SAMD11P1,ENSG00000262480
SAMD12,ENSG00000177570
SAMD13,ENSG00000203943
SAMD14,ENSG00000167100
SAMD15,ENSG00000100583
SAMD3,ENSG00000164483
SAMD4A,ENSG00000020577
SAMD4B,ENSG00000179134
SAMD5,ENSG00000203727
SAMD7,ENSG00000187033
SAMD8,ENSG00000156671
SAMD9,ENSG00000205413
SAMD9L,ENSG00000177409
SAMHD1,ENSG00000101347
SAMM50,ENSG00000100347
SAMSN1,ENSG00000155307
SAMSN1_AS1,ENSG00000223662
SAP130,ENSG00000136715
SAP18,ENSG00000150459
SAP25,ENSG00000205307
SAP30,ENSG00000164105
SAP30BP,ENSG00000161526
SAP30L,ENSG00000164576
SAP30L_AS1,ENSG00000245275
SAPCD1,ENSG00000228727
SAPCD1_AS1,ENSG00000235663
SAPCD2,ENSG00000186193
SAR1A,ENSG00000079332
SAR1AP4,ENSG00000233063
SAR1B,ENSG00000152700
SAR1P1,ENSG00000228364
SAR1P3,ENSG00000225665
SARDH,ENSG00000123453
SARM1,ENSG00000004139
SARNP,ENSG00000205323
SARS,ENSG00000031698
SARS2,ENSG00000104835
SART1,ENSG00000175467
SART3,ENSG00000075856
SASH1,ENSG00000111961
SASH3,ENSG00000122122
SASS6,ENSG00000156876
SAT1,ENSG00000130066
SAT2,ENSG00000141504
SATB1,ENSG00000182568
SATB2,ENSG00000119042
SATB2_AS1,ENSG00000225953
SATL1,ENSG00000184788
SAV1,ENSG00000151748
SAYSD1,ENSG00000112167
SBDS,ENSG00000126524
SBDSP1,ENSG00000225648
SBF1,ENSG00000100241
SBF1P1,ENSG00000248522
SBF2,ENSG00000133812
SBF2_AS1,ENSG00000246273
SBK1,ENSG00000188322
SBK2,ENSG00000187550
SBK3,ENSG00000231274
SBNO1,ENSG00000139697
SBNO2,ENSG00000064932
SBP1,ENSG00000269490
SBSN,ENSG00000189001
SBSPON,ENSG00000164764
SC22CB_1D7.1,ENSG00000230741
SC22CB_1E7.1,ENSG00000232346
SC5D,ENSG00000109929
SCAF1,ENSG00000126461
SCAF11,ENSG00000139218
SCAF4,ENSG00000156304
SCAF8,ENSG00000213079
SCAI,ENSG00000173611
SCAMP1,ENSG00000085365
SCAMP2,ENSG00000140497
SCAMP3,ENSG00000116521
SCAMP4,ENSG00000227500
SCAMP5,ENSG00000198794
SCAND1,ENSG00000171222
SCAND2P,ENSG00000176700
SCAND3,ENSG00000232040
SCAND3P1,ENSG00000232795
SCAP,ENSG00000114650
SCAPER,ENSG00000140386
SCARA3,ENSG00000168077
SCARA5,ENSG00000168079
SCARB1,ENSG00000073060
SCARB2,ENSG00000138760
SCARF1,ENSG00000074660
SCARF2,ENSG00000244486
SCARNA1,ENSG00000252947
SCARNA10,ENSG00000239002
SCARNA11_1,ENSG00000253085
SCARNA11_2,ENSG00000252992
SCARNA11_3,ENSG00000251898
SCARNA11_4,ENSG00000252727
SCARNA12,ENSG00000238795
SCARNA13,ENSG00000252481
SCARNA14,ENSG00000252712
SCARNA15_1,ENSG00000252218
SCARNA15_2,ENSG00000252690
SCARNA15_3,ENSG00000252193
SCARNA16_1,ENSG00000252404
SCARNA16_2,ENSG00000252765
SCARNA16_3,ENSG00000251942
SCARNA16_4,ENSG00000252923
SCARNA16_5,ENSG00000252329
SCARNA17_1,ENSG00000252190
SCARNA17_2,ENSG00000267322
SCARNA17_3,ENSG00000251992
SCARNA17_4,ENSG00000252571
SCARNA17_5,ENSG00000252020
SCARNA17_6,ENSG00000252143
SCARNA18_1,ENSG00000252691
SCARNA18_2,ENSG00000238835
SCARNA18_3,ENSG00000252139
SCARNA18_4,ENSG00000252024
SCARNA18_5,ENSG00000252314
SCARNA18_6,ENSG00000252605
SCARNA2,ENSG00000270066
SCARNA20_1,ENSG00000253060
SCARNA20_2,ENSG00000251861
SCARNA20_3,ENSG00000252778
SCARNA20_4,ENSG00000252800
SCARNA20_5,ENSG00000252722
SCARNA20_6,ENSG00000251818
SCARNA20_7,ENSG00000252577
SCARNA21_1,ENSG00000251866
SCARNA21_2,ENSG00000251805
SCARNA21_3,ENSG00000252409
SCARNA21_4,ENSG00000252835
SCARNA22,ENSG00000249784
SCARNA23,ENSG00000251869
SCARNA24_1,ENSG00000252777
SCARNA24_2,ENSG00000252274
SCARNA3,ENSG00000252906
SCARNA4_1,ENSG00000252808
SCARNA4_2,ENSG00000252829
SCARNA5,ENSG00000252010
SCARNA6_1,ENSG00000251791
SCARNA6_2,ENSG00000252798
SCARNA7,ENSG00000238741
SCARNA8,ENSG00000251733
SCARNA9,ENSG00000254911
SCCPDH,ENSG00000143653
SCD,ENSG00000099194
SCD5,ENSG00000145284
SCDP1,ENSG00000226549
SCEL,ENSG00000136155
SCEL_AS1,ENSG00000224347
SCFD1,ENSG00000092108
SCFD2,ENSG00000184178
SCG2,ENSG00000171951
SCG3,ENSG00000104112
SCG5,ENSG00000166922
SCGB1A1,ENSG00000149021
SCGB1B2P,ENSG00000268751
SCGB1C1,ENSG00000188076
SCGB1D1,ENSG00000168515
SCGB1D2,ENSG00000124935
SCGB1D4,ENSG00000197745
SCGB1D5P,ENSG00000248287
SCGB2A1,ENSG00000124939
SCGB2A2,ENSG00000110484
SCGB2B2,ENSG00000205209
SCGB2B3P,ENSG00000269811
SCGB3A1,ENSG00000161055
SCGB3A2,ENSG00000164265
SCGN,ENSG00000079689
SCHIP1,ENSG00000151967
SCIMP,ENSG00000161929
SCIN,ENSG00000006747
SCLT1,ENSG00000151466
SCLY,ENSG00000132330
SCMH1,ENSG00000010803
SCML1,ENSG00000047634
SCML2,ENSG00000102098
SCML2P1,ENSG00000264127
SCML2P2,ENSG00000271105
SCML4,ENSG00000146285
SCN10A,ENSG00000185313
SCN11A,ENSG00000168356
SCN1A,ENSG00000144285
SCN1B,ENSG00000105711
SCN2A,ENSG00000136531
SCN2B,ENSG00000149575
SCN3A,ENSG00000153253
SCN3B,ENSG00000166257
SCN4A,ENSG00000007314
SCN4B,ENSG00000177098
SCN5A,ENSG00000183873
SCN7A,ENSG00000136546
SCN8A,ENSG00000196876
SCN9A,ENSG00000169432
SCNM1,ENSG00000163156
SCNN1A,ENSG00000111319
SCNN1B,ENSG00000168447
SCNN1D,ENSG00000162572
SCNN1G,ENSG00000166828
SCO1,ENSG00000133028
SCO2,ENSG00000130489
SCOC,ENSG00000153130
SCOCP1,ENSG00000258896
SCP2,ENSG00000116171
SCP2D1,ENSG00000132631
SCPEP1,ENSG00000121064
SCRG1,ENSG00000164106
SCRIB,ENSG00000180900
SCRN1,ENSG00000136193
SCRN2,ENSG00000141295
SCRN3,ENSG00000144306
SCRT1,ENSG00000170616
SCRT2,ENSG00000215397
SCT,ENSG00000070031
SCTR,ENSG00000080293
SCUBE1,ENSG00000159307
SCUBE2,ENSG00000175356
SCUBE3,ENSG00000146197
SCXA,ENSG00000188686
SCXB,ENSG00000187786
SCYL1,ENSG00000142186
SCYL2,ENSG00000136021
SCYL3,ENSG00000000457
SDAD1,ENSG00000198301
SDAD1P1,ENSG00000228451
SDAD1P2,ENSG00000230750
SDAD1P3,ENSG00000227707
SDAD1P4,ENSG00000236803
SDC1,ENSG00000115884
SDC2,ENSG00000169439
SDC3,ENSG00000162512
SDC4,ENSG00000124145
SDC4P,ENSG00000214161
SDCBP,ENSG00000137575
SDCBP2,ENSG00000125775
SDCBP2_AS1,ENSG00000234684
SDCBP2P1,ENSG00000223389
SDCBPP1,ENSG00000226705
SDCBPP2,ENSG00000247570
SDCBPP3,ENSG00000232801
SDCCAG3,ENSG00000165689
SDCCAG3P1,ENSG00000256704
SDCCAG3P2,ENSG00000181101
SDCCAG8,ENSG00000054282
SDE2,ENSG00000143751
SDF2,ENSG00000132581
SDF2L1,ENSG00000128228
SDF4,ENSG00000078808
SDHA,ENSG00000073578
SDHAF1,ENSG00000205138
SDHAF2,ENSG00000167985
SDHAP1,ENSG00000185485
SDHAP2,ENSG00000215837
SDHAP3,ENSG00000185986
SDHB,ENSG00000117118
SDHC,ENSG00000143252
SDHCP1,ENSG00000264444
SDHCP2,ENSG00000214549
SDHCP3,ENSG00000234946
SDHCP4,ENSG00000255035
SDHD_1,ENSG00000204370
SDHD_2,ENSG00000255292
SDHDP2,ENSG00000227073
SDHDP6,ENSG00000224183
SDIM1,ENSG00000256391
SDK1,ENSG00000146555
SDK2,ENSG00000069188
SDPR,ENSG00000168497
SDR16C5,ENSG00000170786
SDR16C6P,ENSG00000253542
SDR39U1,ENSG00000100445
SDR42E1,ENSG00000184860
SDR42E2,ENSG00000183921
SDR9C7,ENSG00000170426
SDS,ENSG00000135094
SDSL,ENSG00000139410
SEC11A,ENSG00000140612
SEC11C,ENSG00000166562
SEC13,ENSG00000157020
SEC13P1,ENSG00000223899
SEC14L1,ENSG00000129657
SEC14L1P1,ENSG00000213693
SEC14L2,ENSG00000100003
SEC14L3,ENSG00000100012
SEC14L4,ENSG00000133488
SEC14L5,ENSG00000103184
SEC14L6,ENSG00000214491
SEC16A,ENSG00000148396
SEC16B,ENSG00000120341
SEC1P,ENSG00000232871
SEC22A,ENSG00000121542
SEC22B,ENSG00000223380
SEC22C,ENSG00000093183
SEC23A,ENSG00000100934
SEC23B,ENSG00000101310
SEC23IP,ENSG00000107651
SEC24A,ENSG00000113615
SEC24B,ENSG00000138802
SEC24B_AS1,ENSG00000247950
SEC24C,ENSG00000176986
SEC24D,ENSG00000150961
SEC31A,ENSG00000138674
SEC31B,ENSG00000075826
SEC61A1,ENSG00000058262
SEC61A2,ENSG00000065665
SEC61B,ENSG00000106803
SEC61G,ENSG00000132432
SEC62,ENSG00000008952
SEC62_AS1,ENSG00000240373
SEC63,ENSG00000025796
SEC63P1,ENSG00000228057
SEC63P2,ENSG00000250416
SECISBP2,ENSG00000187742
SECISBP2L,ENSG00000138593
SECTM1,ENSG00000141574
SEH1L,ENSG00000085415
SEL1L,ENSG00000071537
SEL1L2,ENSG00000101251
SEL1L3,ENSG00000091490
SELE,ENSG00000007908
SELENBP1,ENSG00000143416
SELK,ENSG00000113811
SELL,ENSG00000188404
SELM,ENSG00000198832
SELO,ENSG00000073169
SELP,ENSG00000174175
SELPLG,ENSG00000110876
SELT,ENSG00000198843
SELV,ENSG00000186838
SEMA3A,ENSG00000075213
SEMA3B,ENSG00000012171
SEMA3B_AS1,ENSG00000232352
SEMA3C,ENSG00000075223
SEMA3D,ENSG00000153993
SEMA3E,ENSG00000170381
SEMA3F,ENSG00000001617
SEMA3G,ENSG00000010319
SEMA4A,ENSG00000196189
SEMA4B,ENSG00000185033
SEMA4C,ENSG00000168758
SEMA4D,ENSG00000187764
SEMA4F,ENSG00000135622
SEMA4G,ENSG00000095539
SEMA5A,ENSG00000112902
SEMA5B,ENSG00000082684
SEMA6A,ENSG00000092421
SEMA6B,ENSG00000167680
SEMA6C,ENSG00000143434
SEMA6D,ENSG00000137872
SEMA7A,ENSG00000138623
SEMG1,ENSG00000124233
SEMG2,ENSG00000124157
SENCR,ENSG00000254703
SENP1,ENSG00000079387
SENP2,ENSG00000163904
SENP3,ENSG00000161956
SENP3_EIF4A1,ENSG00000265500
SENP5,ENSG00000119231
SENP6,ENSG00000112701
SENP7,ENSG00000138468
SENP8,ENSG00000166192
SEP15,ENSG00000183291
SEPHS1,ENSG00000086475
SEPHS1P1,ENSG00000182722
SEPHS1P4,ENSG00000230146
SEPHS1P6,ENSG00000213938
SEPHS1P7,ENSG00000231926
SEPHS2,ENSG00000179918
SEPHS2P1,ENSG00000250247
SEPN1,ENSG00000162430
SEPP1,ENSG00000250722
SEPSECS,ENSG00000109618
SEPT10,ENSG00000186522
SEPT10P1,ENSG00000253541
SEPT11,ENSG00000138758
SEPT1_1,ENSG00000180096
SEPT12,ENSG00000140623
SEPT1_2,ENSG00000270466
SEPT14,ENSG00000154997
SEPT2,ENSG00000168385
SEPT2P1,ENSG00000227850
SEPT3,ENSG00000100167
SEPT4,ENSG00000108387
SEPT5,ENSG00000184702
SEPT6,ENSG00000125354
SEPT7,ENSG00000122545
SEPT7P2,ENSG00000214765
SEPT7P3,ENSG00000226102
SEPT7P4,ENSG00000240651
SEPT7P5,ENSG00000164740
SEPT7P6,ENSG00000241007
SEPT7P7,ENSG00000229897
SEPT7P8,ENSG00000229000
SEPT7P9,ENSG00000120555
SEPT8,ENSG00000164402
SEPT9,ENSG00000184640
SEPW1,ENSG00000178980
SEPW1P,ENSG00000215900
SERAC1,ENSG00000122335
SERBP1,ENSG00000142864
SERBP1P1,ENSG00000213740
SERBP1P2,ENSG00000225878
SERBP1P3,ENSG00000242142
SERBP1P4,ENSG00000230275
SERBP1P5,ENSG00000249565
SERBP1P6,ENSG00000248873
SERF1A,ENSG00000172058
SERF1AP1,ENSG00000250813
SERF1B,ENSG00000205572
SERF2,ENSG00000140264
SERGEF,ENSG00000129158
SERHL,ENSG00000172250
SERHL2,ENSG00000183569
SERINC1,ENSG00000111897
SERINC2,ENSG00000168528
SERINC3,ENSG00000132824
SERINC4,ENSG00000184716
SERINC5,ENSG00000164300
SERP1,ENSG00000120742
SERP2,ENSG00000151778
SERPINA1,ENSG00000197249
SERPINA10,ENSG00000140093
SERPINA11,ENSG00000186910
SERPINA12,ENSG00000165953
SERPINA13P,ENSG00000187483
SERPINA2P,ENSG00000258597
SERPINA3,ENSG00000196136
SERPINA4,ENSG00000100665
SERPINA5,ENSG00000188488
SERPINA6,ENSG00000170099
SERPINA7,ENSG00000123561
SERPINA9,ENSG00000170054
SERPINB1,ENSG00000021355
SERPINB10,ENSG00000242550
SERPINB11,ENSG00000206072
SERPINB12,ENSG00000166634
SERPINB13,ENSG00000197641
SERPINB2,ENSG00000197632
SERPINB3,ENSG00000057149
SERPINB4,ENSG00000206073
SERPINB5,ENSG00000206075
SERPINB6,ENSG00000124570
SERPINB7,ENSG00000166396
SERPINB8,ENSG00000166401
SERPINB8P1,ENSG00000217707
SERPINB9,ENSG00000170542
SERPINC1,ENSG00000117601
SERPIND1,ENSG00000099937
SERPINE1,ENSG00000106366
SERPINE2,ENSG00000135919
SERPINE3,ENSG00000253309
SERPINF1,ENSG00000132386
SERPINF2,ENSG00000167711
SERPING1,ENSG00000149131
SERPINH1,ENSG00000149257
SERPINH1P1,ENSG00000229207
SERPINI1,ENSG00000163536
SERPINI2,ENSG00000114204
SERTAD1,ENSG00000197019
SERTAD2,ENSG00000179833
SERTAD3,ENSG00000167565
SERTAD4,ENSG00000082497
SERTAD4_AS1,ENSG00000203706
SERTM1,ENSG00000180440
SESN1,ENSG00000080546
SESN2,ENSG00000130766
SESN3,ENSG00000149212
SESTD1,ENSG00000187231
SET,ENSG00000119335
SETBP1,ENSG00000152217
SETD1A,ENSG00000099381
SETD1B,ENSG00000139718
SETD2,ENSG00000181555
SETD3,ENSG00000183576
SETD4,ENSG00000185917
SETD5,ENSG00000168137
SETD5_AS1,ENSG00000206573
SETD6,ENSG00000103037
SETD7,ENSG00000145391
SETD8,ENSG00000183955
SETD9,ENSG00000155542
SETDB1,ENSG00000143379
SETDB2,ENSG00000136169
SETMAR,ENSG00000170364
SETP1,ENSG00000258863
SETP10,ENSG00000231905
SETP11,ENSG00000239570
SETP12,ENSG00000251609
SETP14,ENSG00000240489
SETP15,ENSG00000226536
SETP16,ENSG00000254621
SETP17,ENSG00000255222
SETP2,ENSG00000258893
SETP20,ENSG00000225094
SETP21,ENSG00000214244
SETP22,ENSG00000213701
SETP4,ENSG00000237211
SETP5,ENSG00000233998
SETP6,ENSG00000241319
SETP7,ENSG00000257444
SETP8,ENSG00000213526
SETP9,ENSG00000235101
SETSIP,ENSG00000230667
SETX,ENSG00000107290
SEZ6,ENSG00000063015
SEZ6L,ENSG00000100095
SEZ6L2,ENSG00000174938
SF1,ENSG00000168066
SF3A1,ENSG00000099995
SF3A2,ENSG00000104897
SF3A3,ENSG00000183431
SF3A3P1,ENSG00000230568
SF3A3P2,ENSG00000254449
SF3B1,ENSG00000115524
SF3B14,ENSG00000115128
SF3B2,ENSG00000087365
SF3B3,ENSG00000189091
SF3B4,ENSG00000143368
SF3B5,ENSG00000169976
SFI1,ENSG00000198089
SFMBT1,ENSG00000163935
SFMBT2,ENSG00000198879
SFN,ENSG00000175793
SFPQ,ENSG00000116560
SFPQP1,ENSG00000224035
SFR1,ENSG00000156384
SFRP1,ENSG00000104332
SFRP2,ENSG00000145423
SFRP4,ENSG00000106483
SFRP5,ENSG00000120057
SFSWAP,ENSG00000061936
SFT2D1,ENSG00000198818
SFT2D2,ENSG00000213064
SFT2D3,ENSG00000173349
SFTA1P,ENSG00000225383
SFTA2,ENSG00000196260
SFTA3,ENSG00000229415
SFTPA1,ENSG00000122852
SFTPA2,ENSG00000185303
SFTPA3P,ENSG00000225827
SFTPB,ENSG00000168878
SFTPC,ENSG00000168484
SFTPD,ENSG00000133661
SFXN1,ENSG00000164466
SFXN2,ENSG00000156398
SFXN3,ENSG00000107819
SFXN4,ENSG00000183605
SFXN5,ENSG00000144040
SGCA,ENSG00000108823
SGCB,ENSG00000163069
SGCD,ENSG00000170624
SGCE,ENSG00000127990
SGCG,ENSG00000102683
SGCZ,ENSG00000185053
SGIP1,ENSG00000118473
SGK1,ENSG00000118515
SGK2,ENSG00000101049
SGK223,ENSG00000182319
SGK3,ENSG00000104205
SGK494,ENSG00000167524
SGMS1,ENSG00000198964
SGMS2,ENSG00000164023
SGOL1,ENSG00000129810
SGOL1_AS1,ENSG00000237485
SGOL2,ENSG00000163535
SGPL1,ENSG00000166224
SGPP1,ENSG00000126821
SGPP2,ENSG00000163082
SGSH,ENSG00000181523
SGSM1,ENSG00000167037
SGSM2,ENSG00000141258
SGSM3,ENSG00000100359
SGTA,ENSG00000104969
SGTB,ENSG00000197860
SH2B1,ENSG00000178188
SH2B2,ENSG00000160999
SH2B3,ENSG00000111252
SH2D1A,ENSG00000183918
SH2D1B,ENSG00000198574
SH2D2A,ENSG00000027869
SH2D3A,ENSG00000125731
SH2D3C,ENSG00000095370
SH2D4A,ENSG00000104611
SH2D4B,ENSG00000178217
SH2D5,ENSG00000189410
SH2D6,ENSG00000152292
SH2D7,ENSG00000183476
SH3BGR,ENSG00000185437
SH3BGRL,ENSG00000131171
SH3BGRL2,ENSG00000198478
SH3BGRL3,ENSG00000142669
SH3BP1,ENSG00000100092
SH3BP2,ENSG00000087266
SH3BP4,ENSG00000130147
SH3BP5,ENSG00000131370
SH3BP5_AS1,ENSG00000224660
SH3BP5L,ENSG00000175137
SH3D19,ENSG00000109686
SH3D21,ENSG00000214193
SH3GL1,ENSG00000141985
SH3GL1P1,ENSG00000266777
SH3GL1P2,ENSG00000264943
SH3GL1P3,ENSG00000267352
SH3GL2,ENSG00000107295
SH3GL3,ENSG00000140600
SH3GLB1,ENSG00000097033
SH3GLB2,ENSG00000148341
SH3KBP1,ENSG00000147010
SH3PXD2A,ENSG00000107957
SH3PXD2B,ENSG00000174705
SH3RF1,ENSG00000154447
SH3RF2,ENSG00000156463
SH3RF3,ENSG00000172985
SH3RF3_AS1,ENSG00000259863
SH3TC1,ENSG00000125089
SH3TC2,ENSG00000169247
SH3YL1,ENSG00000035115
SHANK1,ENSG00000161681
SHANK2,ENSG00000162105
SHANK2_AS1,ENSG00000226627
SHANK2_AS2,ENSG00000236262
SHANK2_AS3,ENSG00000171671
SHANK3,ENSG00000251322
SHARPIN,ENSG00000179526
SHB,ENSG00000107338
SHBG,ENSG00000129214
SHC1,ENSG00000160691
SHC1P1,ENSG00000230889
SHC1P2,ENSG00000267691
SHC2,ENSG00000129946
SHC3,ENSG00000148082
SHC4,ENSG00000185634
SHCBP1,ENSG00000171241
SHCBP1L,ENSG00000157060
SHD,ENSG00000105251
SHE,ENSG00000169291
SHF,ENSG00000138606
SHFM1,ENSG00000127922
SHFM1P1,ENSG00000214857
SHH,ENSG00000164690
SHISA2,ENSG00000180730
SHISA3,ENSG00000178343
SHISA4,ENSG00000198892
SHISA5,ENSG00000164054
SHISA6,ENSG00000188803
SHISA7,ENSG00000187902
SHISA8,ENSG00000234965
SHISA9,ENSG00000237515
SHKBP1,ENSG00000160410
SHMT1,ENSG00000176974
SHMT1P1,ENSG00000224751
SHMT2,ENSG00000182199
SHOC2,ENSG00000108061
SHOX,ENSG00000185960
SHOX2,ENSG00000168779
SHPK_1,ENSG00000262304
SHPK_2,ENSG00000197417
SHPRH,ENSG00000146414
SHQ1,ENSG00000144736
SHROOM1,ENSG00000164403
SHROOM2,ENSG00000146950
SHROOM2P1,ENSG00000226863
SHROOM3,ENSG00000138771
SHROOM4,ENSG00000158352
SI,ENSG00000090402
SIAE,ENSG00000110013
SIAH1,ENSG00000196470
SIAH1P1,ENSG00000230227
SIAH2,ENSG00000181788
SIAH2_AS1,ENSG00000244265
SIAH3,ENSG00000215475
SIDT1,ENSG00000072858
SIDT1_AS1,ENSG00000239453
SIDT2,ENSG00000149577
SIGIRR,ENSG00000185187
SIGLEC1,ENSG00000088827
SIGLEC10,ENSG00000142512
SIGLEC11,ENSG00000161640
SIGLEC12,ENSG00000254521
SIGLEC14,ENSG00000254415
SIGLEC15,ENSG00000197046
SIGLEC16,ENSG00000161643
SIGLEC17P,ENSG00000171101
SIGLEC18P,ENSG00000268581
SIGLEC19P,ENSG00000267895
SIGLEC20P,ENSG00000268336
SIGLEC21P,ENSG00000269253
SIGLEC22P,ENSG00000268849
SIGLEC26P,ENSG00000268957
SIGLEC27P,ENSG00000269580
SIGLEC28P,ENSG00000269130
SIGLEC29P,ENSG00000268267
SIGLEC30P,ENSG00000224896
SIGLEC31P,ENSG00000268847
SIGLEC5_1,ENSG00000105501
SIGLEC5_2,ENSG00000268500
SIGLEC6,ENSG00000105492
SIGLEC7,ENSG00000168995
SIGLEC8,ENSG00000105366
SIGLEC9,ENSG00000129450
SIGLECL1,ENSG00000179213
SIGMAR1,ENSG00000147955
SIK1,ENSG00000142178
SIK2,ENSG00000170145
SIK3,ENSG00000160584
SIK3_IT1,ENSG00000231865
SIKE1,ENSG00000052723
SIL1,ENSG00000120725
SIM1,ENSG00000112246
SIM2,ENSG00000159263
SIMC1,ENSG00000170085
SIN3A,ENSG00000169375
SIN3B,ENSG00000127511
SIPA1,ENSG00000213445
SIPA1L1,ENSG00000197555
SIPA1L2,ENSG00000116991
SIPA1L3,ENSG00000105738
SIRPA,ENSG00000198053
SIRPAP1,ENSG00000225774
SIRPB1,ENSG00000101307
SIRPB2,ENSG00000196209
SIRPB3P,ENSG00000223750
SIRPD,ENSG00000125900
SIRPG,ENSG00000089012
SIRT1,ENSG00000096717
SIRT2,ENSG00000068903
SIRT3,ENSG00000142082
SIRT4,ENSG00000089163
SIRT5,ENSG00000124523
SIRT6,ENSG00000077463
SIRT7,ENSG00000187531
SIT1,ENSG00000137078
SIVA1,ENSG00000184990
SIX1,ENSG00000126778
SIX2,ENSG00000170577
SIX3,ENSG00000138083
SIX3_AS1,ENSG00000236502
SIX4,ENSG00000100625
SIX5,ENSG00000177045
SIX6,ENSG00000184302
SKA1,ENSG00000154839
SKA2,ENSG00000182628
SKA2P1,ENSG00000232387
SKA3,ENSG00000165480
SKAP1,ENSG00000141293
SKAP2,ENSG00000005020
SKI,ENSG00000157933
SKIDA1,ENSG00000180592
SKIL,ENSG00000136603
SKINTL,ENSG00000242267
SKIV2L,ENSG00000204351
SKIV2L2,ENSG00000039123
SKOR1,ENSG00000188779
SKOR2,ENSG00000215474
SKP1,ENSG00000113558
SKP1P1,ENSG00000231234
SKP2,ENSG00000145604
SLA,ENSG00000155926
SLA2,ENSG00000101082
SLAIN1,ENSG00000139737
SLAIN2,ENSG00000109171
SLAMF1,ENSG00000117090
SLAMF6,ENSG00000162739
SLAMF6P1,ENSG00000227243
SLAMF7,ENSG00000026751
SLAMF8,ENSG00000158714
SLAMF9,ENSG00000162723
SLBP,ENSG00000163950
SLC10A1,ENSG00000100652
SLC10A2,ENSG00000125255
SLC10A3,ENSG00000126903
SLC10A4,ENSG00000145248
SLC10A5,ENSG00000253598
SLC10A5P1,ENSG00000205184
SLC10A6,ENSG00000145283
SLC10A7,ENSG00000120519
SLC11A1,ENSG00000018280
SLC11A2,ENSG00000110911
SLC12A1,ENSG00000074803
SLC12A2,ENSG00000064651
SLC12A3,ENSG00000070915
SLC12A4,ENSG00000124067
SLC12A5,ENSG00000124140
SLC12A6,ENSG00000140199
SLC12A7,ENSG00000113504
SLC12A8,ENSG00000221955
SLC12A9,ENSG00000146828
SLC13A1,ENSG00000081800
SLC13A2,ENSG00000007216
SLC13A3,ENSG00000158296
SLC13A4,ENSG00000164707
SLC13A5,ENSG00000141485
SLC14A1,ENSG00000141469
SLC14A2,ENSG00000132874
SLC15A1,ENSG00000088386
SLC15A2,ENSG00000163406
SLC15A3,ENSG00000110446
SLC15A4,ENSG00000139370
SLC15A5,ENSG00000188991
SLC16A1,ENSG00000155380
SLC16A10,ENSG00000112394
SLC16A11,ENSG00000174326
SLC16A12,ENSG00000152779
SLC16A13,ENSG00000174327
SLC16A14,ENSG00000163053
SLC16A14P1,ENSG00000213708
SLC16A1_AS1,ENSG00000226419
SLC16A1P1,ENSG00000242280
SLC16A2,ENSG00000147100
SLC16A3,ENSG00000141526
SLC16A4,ENSG00000168679
SLC16A5,ENSG00000170190
SLC16A6,ENSG00000108932
SLC16A6P1,ENSG00000232457
SLC16A7,ENSG00000118596
SLC16A8,ENSG00000100156
SLC16A9,ENSG00000165449
SLC17A1,ENSG00000124568
SLC17A2,ENSG00000112337
SLC17A3,ENSG00000124564
SLC17A4,ENSG00000146039
SLC17A5,ENSG00000119899
SLC17A6,ENSG00000091664
SLC17A7,ENSG00000104888
SLC17A8,ENSG00000179520
SLC17A9,ENSG00000101194
SLC18A1,ENSG00000036565
SLC18A2,ENSG00000165646
SLC18A3,ENSG00000187714
SLC18B1,ENSG00000146409
SLC19A1,ENSG00000173638
SLC19A2,ENSG00000117479
SLC19A3,ENSG00000135917
SLC1A1,ENSG00000106688
SLC1A2,ENSG00000110436
SLC1A3,ENSG00000079215
SLC1A4,ENSG00000115902
SLC1A5,ENSG00000105281
SLC1A6,ENSG00000105143
SLC1A7,ENSG00000162383
SLC20A1,ENSG00000144136
